pref_name,facility_name,n_specialists,match_status,match_method,coordinate_source,assignment_basis,care_setting,ref_facility_name,iryoken2_code,iryoken2_name,lon,lat,reason_code,contested
埼玉県,イムス三芳総合病院,1,matched,normalized_suffix,iryojoho_hospital,automatic,care,医療法人社団明芳会　イムス三芳総合病院,1102,南西部,139.525211,35.833465,,0
埼玉県,三郷中央総合病院,1,matched,normalized_suffix,iryojoho_hospital,automatic,care,医療法人社団愛友会　三郷中央総合病院,1103,東部,139.879265,35.830311,,0
埼玉県,介護老人保健施設 うらら,1,unmatched,,,automatic,,,,,,,no_name_match,0
埼玉県,介護老人保健施設 雪見野ケアセンター,1,unmatched,,,automatic,,,,,,,no_name_match,0
埼玉県,佐藤医院,1,unmatched,,,automatic,,,,,,,multiple_candidates_in_pref,0
埼玉県,医療法人 栄寿会林病院,2,matched,normalized_exact,iryojoho_hospital,automatic,care,医療法人栄寿会　林病院,1104,さいたま,139.634368,35.86042,,0
埼玉県,医療法人栄仁会 みらいﾒﾃﾞｨｶﾙｸﾘﾆｯｸ川口中央,1,matched,normalized_exact,iryojoho_clinic,automatic,care,医療法人　栄仁会　みらいメディカルクリニック川口中央,1101,南部,139.721869,35.849988,,0
埼玉県,医療法人社団尚篤会 赤心堂総合健診クリニック,1,matched,normalized_exact,ksj_p04,automatic,care,社会医療法人社団尚篤会赤心堂総合健診クリニック,1106,川越比企,139.47994215425376,35.90757394167184,,0
埼玉県,医療法人社団愛友会 上尾中央総合病院,2,matched,normalized_exact,iryojoho_hospital,automatic,care,医療法人社団愛友会上尾中央総合病院,1105,県央,139.585567,35.974432,,0
埼玉県,吉川美南の内科と整形外科,1,unmatched,,,automatic,,,,,,,no_name_match,0
埼玉県,国立病院機構東埼玉病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,独立行政法人　国立病院機構　東埼玉病院,1108,利根,139.676669,35.996631,,0
埼玉県,埼玉医科大学,6,matched,crosswalk,iryojoho_hospital,university_hospital,care,埼玉医科大学病院,1106,川越比企,,,,0
埼玉県,埼玉医科大学国際医療センター,2,matched,normalized_exact,iryojoho_hospital,automatic,care,埼玉医科大学国際医療センター,1106,川越比企,139.322416,35.921541,,0
埼玉県,埼玉医科大学総合医療センター,8,matched,normalized_exact,iryojoho_hospital,automatic,care,埼玉医科大学総合医療センター,1106,川越比企,139.519613,35.934607,,0
埼玉県,埼玉杉戸診療所,1,matched,normalized_suffix,iryojoho_clinic,automatic,care,医療法人社団廣和会　埼玉杉戸診療所,1108,利根,139.757808,36.006112,,0
埼玉県,埼玉県立がんセンター,1,matched,normalized_exact,iryojoho_hospital,automatic,care,埼玉県立がんセンター,1105,県央,139.617913,35.984362,,0
