area_code,area_name,pref_code,pref_name,population_2020,source,retrieved_on,pop_0_4,pop_5_9,pop_10_14,pop_15_19,pop_20_24,pop_25_29,pop_30_34,pop_35_39,pop_40_44,pop_45_49,pop_50_54,pop_55_59,pop_60_64,pop_65_69,pop_70_74,pop_75_79,pop_80_84,pop_85_89,pop_90_94,pop_95_99,pop_100plus,pop_65plus,pop_age_unknown,pop_total_census
4104,西部,41,佐賀県,71639,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2764,3408,3554,3172,2375,2686,3224,4086,4414,4409,4028,4400,5166,5993,5630,3905,3466,2673,1449,447,73,23636,317,71639
4105,南部,41,佐賀県,147685,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,5631,6534,6962,6471,5241,5784,6636,7882,8576,8777,8629,9505,10637,12404,11479,8085,7307,5931,3399,1089,162,49856,564,147685
4201,長崎,42,長崎県,505512,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,18081,20440,21550,22888,20911,20276,23204,26199,29386,34910,31810,32974,34551,40213,40090,28033,23776,17511,8977,2726,424,161750,6582,505512
4202,佐世保県北,42,長崎県,307771,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,11927,13740,14118,13647,11850,12187,14244,16715,18260,19873,18326,18284,20325,24444,24881,17585,14911,11430,5762,1791,285,101089,3186,307771
4203,県央,42,長崎県,264638,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,11365,12753,13314,13119,9634,11090,13196,15025,16904,18531,16738,16733,17903,19667,18915,13362,11141,8221,4140,1292,196,76934,1399,264638
4204,県南,42,長崎県,126764,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,4350,5289,5472,4688,3255,3948,4891,6229,6775,7434,7718,8793,10369,11211,10608,7751,7426,5981,3234,948,150,47309,244,126764
4206,五島,42,長崎県,34391,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1045,1220,1346,1098,622,963,1163,1557,1678,1939,2044,2497,3116,3441,3079,2217,2270,1744,959,252,40,14002,101,34391
4207,上五島,42,長崎県,19791,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,500,594,675,595,270,447,594,773,940,1128,1273,1483,1876,2090,1884,1414,1450,1078,545,162,17,8640,3,19791
4208,壱岐,42,長崎県,24948,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,868,1122,1223,984,502,695,906,1216,1517,1484,1349,1557,1852,2123,2247,1592,1490,1241,707,208,32,9640,33,24948
4209,対馬,42,長崎県,28502,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,982,1134,1195,909,623,822,1149,1465,1626,1695,1632,1836,2409,2750,2624,1850,1745,1292,529,174,25,10989,36,28502
4302,宇城,43,熊本県,102546,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,3657,4418,4755,4404,3735,3857,4550,5345,6022,6216,5850,6630,7276,8170,8012,5970,5419,4341,2440,740,128,35220,611,102546
4303,有明,43,熊本県,153862,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,5574,6539,6678,6969,5682,5689,6828,8377,8802,9099,8304,9031,10761,13238,12956,9414,8473,6367,3338,1052,208,55046,483,153862
4304,鹿本,43,熊本県,49025,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1733,2034,2100,2007,1422,1739,2098,2513,2615,2734,2774,2918,3596,4294,4250,3075,2814,2346,1287,448,87,18601,141,49025
4305,菊池,43,熊本県,186712,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,9546,10826,10642,9407,7528,8563,10856,12492,13290,12775,10260,10554,11137,12167,11837,7863,6726,5127,2699,864,159,47442,1394,186712
4306,阿蘇,43,熊本県,58703,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1917,2260,2409,1967,1599,1962,2300,2686,3038,3130,3148,3787,4655,5584,5376,3684,3627,3030,1735,550,73,23659,186,58703
4308,八代,43,熊本県,134161,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,4625,5525,5735,6210,4667,5110,5912,6845,7540,8296,7900,8514,9373,10723,10785,8259,7186,5709,2885,777,105,46429,1480,134161
4309,芦北,43,熊本県,43492,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1290,1656,1806,1477,973,1260,1602,1974,2039,2316,2434,2718,3440,4182,3969,3201,2994,2326,1271,424,72,18439,68,43492
4310,球磨,43,熊本県,81480,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2755,3521,3846,3125,1777,2341,3174,3852,4352,4540,4520,5301,6225,7350,7171,5052,4911,4019,2256,666,114,31539,612,81480
4311,天草,43,熊本県,107460,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,3245,4004,4463,3535,2248,3040,3607,4649,5440,5837,6173,7263,9041,10278,9843,7401,6862,5757,3167,939,156,44403,512,107460
4312,熊本・上益城,43,熊本県,820860,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,34699,37760,38348,40270,40196,38202,42089,48321,53235,57402,50481,49825,50560,53778,54115,38689,31987,24297,12532,3755,607,219760,19712,820860
4401,東部,44,大分県,199000,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,6119,7118,7807,8709,8287,7039,8025,9470,11291,12520,11344,11479,12651,14643,16955,13274,10736,8504,4470,1373,202,70157,6984,199000
4403,中部,44,大分県,560644,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,21818,24666,25782,25707,23578,24183,27668,32244,37546,40933,33914,32651,35004,39500,42254,30143,22641,16658,8553,2440,361,162550,12400,560644
4405,南部,44,大分県,66851,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1931,2440,2588,2375,1554,1947,2491,3066,3734,4103,3664,4138,4912,6000,6387,4935,4313,3325,1797,501,90,27348,560,66851
4406,豊肥,44,大分県,54027,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1355,1758,2061,1976,1333,1486,1757,2284,2618,2800,2511,3083,4097,5023,5374,3943,3979,3573,2100,601,110,24703,205,54027
4408,西部,44,大分県,85584,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2948,3405,3918,3332,2325,2955,3386,4195,4984,5244,5065,5514,6267,7377,7452,5441,4804,3901,2081,619,88,31763,283,85584
4409,北部,44,大分県,157746,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,5820,6710,7028,6607,5695,6394,7576,8627,9371,10112,9071,9091,10544,12174,12661,9387,7915,6212,3237,939,146,52671,2429,157746
4501,宮崎東諸県,45,宮崎県,426671,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,17102,19530,20247,19809,17400,17482,20583,24222,28025,30710,26231,25921,27054,29841,30833,21373,16768,12635,6389,1878,309,120026,12329,426671
4502,都城北諸県,45,宮崎県,186231,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,7973,9146,9470,8674,6570,7527,9033,10840,11567,11748,10133,11105,12977,14264,13872,9634,8642,6801,3534,976,190,57913,1555,186231
4503,延岡西臼杵,45,宮崎県,137143,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,4819,5634,6188,5857,4392,4858,5716,6881,7773,8626,7565,8636,9779,11405,11598,8185,7531,6003,3134,864,157,48877,1542,137143
4504,日南串間,45,宮崎県,67670,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2246,2743,2919,2530,1698,2187,2566,3404,3622,3632,3439,4240,5419,6114,5919,4505,4221,3615,1827,503,89,26793,232,67670
4505,西諸,45,宮崎県,69947,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2363,2891,3011,2726,1851,2230,2715,3456,3879,3709,3648,4408,5482,6449,6041,4454,4250,3594,1871,541,108,27308,270,69947
4506,西都児湯,45,宮崎県,96091,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,3423,4195,4584,4377,3309,3321,4013,4887,5711,5980,5237,5729,6775,8105,8405,5898,5029,3861,2074,627,107,34106,444,96091
4507,日向入郷,45,宮崎県,85823,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,3259,3914,4116,3374,2611,3146,3578,4429,5324,5502,5020,5252,6145,7084,7129,5086,4425,3396,1824,496,80,29520,633,85823
4601,鹿児島,46,鹿児島県,668916,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,25515,28955,30747,31878,27210,26248,30510,36841,41291,43518,39156,39773,43639,47807,45539,32502,25974,19896,10448,3233,514,185913,37722,668916
4603,南薩,46,鹿児島県,125011,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,4033,4829,5063,5084,3302,3823,4892,5929,6380,6382,6674,7867,10189,12108,11052,8092,7664,6274,3489,1011,176,49866,698,125011
4605,川薩,46,鹿児島県,112646,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,4455,5168,5326,4846,3818,4406,5155,6091,6323,6722,6358,7132,7891,9233,8481,6105,5621,4784,2862,889,169,38144,811,112646
4606,出水,46,鹿児島県,80969,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2980,3609,3584,3475,2192,2859,3498,4150,4421,4714,4636,5153,5986,6856,6510,4774,4621,3671,1917,533,85,28967,745,80969
4607,姶良・伊佐,46,鹿児島県,233055,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,9644,11218,11297,10803,8257,9232,11328,13149,14214,14835,13515,14552,16276,17882,17033,11948,10617,8348,4553,1410,252,72043,2692,233055
4609,曽於,46,鹿児島県,75024,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2578,3224,3285,2500,2033,2388,3060,3818,3753,3730,3948,4921,6329,7116,6343,4416,4992,3832,1858,534,88,29179,278,75024
4610,肝属,46,鹿児島県,148804,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,6036,6969,7213,5897,4659,5548,6725,8056,8402,8481,8082,9441,11240,12000,11207,7942,8100,6717,3368,941,154,50429,1626,148804
4611,熊毛,46,鹿児島県,39550,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,1460,1828,1815,1179,793,1132,1484,2006,2253,2393,2386,2695,3258,3723,3252,2395,2421,1856,896,253,47,14843,25,39550
4612,奄美,46,鹿児島県,104281,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,4222,5228,5100,3515,1974,3144,4437,5910,6158,6234,5896,7027,8736,9747,7648,5571,5128,4522,2764,944,183,36507,193,104281
4701,北部,47,沖縄県,100751,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,5034,5453,5341,5419,4454,4352,5258,6007,6178,6137,5262,6066,7367,7832,5991,3847,3571,2718,1733,612,171,26475,1948,100751
4702,中部,47,沖縄県,518742,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,27896,29699,29683,28748,27022,27500,29432,32212,34750,38058,32720,30229,30271,31638,25256,17191,16566,11359,5417,1607,408,109442,11080,518742
4703,南部,47,沖縄県,740743,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,38648,42123,41646,39490,35496,37601,42845,47470,49358,54322,47406,44169,43963,46832,37783,26163,24715,16504,7862,2272,511,162642,13564,740743
4704,宮古,47,沖縄県,53989,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,2749,3005,2798,2090,1466,2226,2854,3505,3507,3351,3037,3655,4407,4326,3016,2122,1940,1735,940,275,48,14402,937,53989
4705,八重山,47,沖縄県,53255,https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/0000080850_00014.html,2026-08-04,3007,3137,3027,2046,1691,2604,3200,3908,3936,3766,3292,3295,3756,3743,2732,1629,1581,1149,666,204,43,11747,843,53255
